,userId,movieId,timestamp
91,1,2115,2000-07-30 18:42:09
92,1,2137,2000-07-30 18:46:31
93,1,2143,2000-07-30 18:28:45
94,1,2174,2000-07-30 18:28:00
95,1,2193,2000-07-30 18:28:30
96,1,2253,2000-07-30 18:29:35
97,1,2273,2000-07-30 18:38:30
98,1,2291,2000-07-30 19:01:04
99,1,2329,2000-07-30 18:54:23
100,1,2338,2000-07-30 18:59:06
101,1,2353,2000-07-30 19:04:21
102,1,2366,2000-07-30 18:41:02
103,1,2387,2000-07-30 18:52:03
104,1,2395,2000-07-30 18:18:13
105,1,2406,2000-07-30 18:38:30
106,1,2414,2000-07-30 18:41:53
107,1,2450,2000-07-30 18:43:40
108,1,2470,2000-07-30 18:43:08
109,1,2502,2000-07-30 18:21:18
110,1,2528,2000-07-30 18:38:48
111,1,2529,2000-07-30 18:37:22
112,1,2580,2000-07-30 18:50:00
113,1,2616,2000-07-30 18:51:20
114,1,2640,2000-07-30 18:39:37
115,1,2641,2000-07-30 18:43:40
116,1,2644,2000-07-30 18:56:33
117,1,2648,2000-07-30 18:56:54
118,1,2797,2000-07-30 18:28:30
119,1,2858,2000-07-30 18:14:28
120,1,2872,2000-07-30 18:28:00
121,1,2899,2000-07-30 18:45:03
122,1,2916,2000-07-30 18:38:10
123,1,2947,2000-07-30 18:36:16
124,1,2948,2000-07-30 18:36:31
125,1,2949,2000-07-30 18:31:28
126,1,2959,2000-07-30 18:54:42
127,1,2985,2000-07-30 18:50:34
128,1,2991,2000-07-30 18:37:51
129,1,2993,2000-07-30 18:37:22
130,1,2997,2000-07-30 18:14:56
131,1,3033,2000-07-30 19:02:42
132,1,3034,2000-07-30 18:46:31
133,1,3052,2000-07-30 18:20:08
134,1,3168,2000-07-30 18:41:35
135,1,3243,2000-07-30 18:18:13
136,1,3247,2000-07-30 18:51:48
137,1,3253,2000-07-30 18:18:27
138,1,3273,2000-07-30 18:58:56
139,1,3386,2000-07-30 18:58:04
140,1,3439,2000-07-30 18:29:59
141,1,3440,2000-07-30 18:29:59
142,1,3441,2000-07-30 18:38:48
143,1,3448,2000-07-30 19:07:34
144,1,3450,2000-07-30 18:19:04
145,1,3479,2000-07-30 18:28:45
146,1,3489,2000-07-30 18:29:35
147,1,3527,2000-07-30 18:37:51
148,1,3578,2000-07-30 18:11:08
149,1,3617,2000-07-30 18:11:23
150,1,3671,2000-07-30 18:26:29
151,1,3702,2000-07-30 19:02:17
152,1,3729,2000-07-30 18:39:23
153,1,3740,2000-07-30 18:40:17
154,1,3809,2000-07-30 18:20:20
155,2,333,2015-10-24 19:30:29
156,2,1704,2015-10-24 19:33:48
157,2,3578,2015-10-24 19:28:05
158,2,8798,2015-10-24 19:29:20
159,2,46970,2015-10-24 19:30:13
160,2,60756,2015-10-24 19:29:40
161,2,68157,2015-10-24 19:32:34
162,2,74458,2015-10-24 19:28:46
163,2,79132,2015-10-24 19:27:21
164,2,80906,2015-10-24 19:32:52
165,2,89774,2015-10-24 19:33:09
166,2,99114,2015-10-24 19:27:54
167,2,109487,2015-10-24 19:32:25
168,2,112552,2015-10-24 19:28:02
169,2,115713,2015-10-24 19:27:34
170,2,122882,2015-10-24 19:34:32
171,3,31,2011-05-27 02:32:58
172,3,527,2011-05-27 02:44:35
173,3,647,2011-05-27 02:33:39
174,3,688,2011-05-27 02:43:48
175,3,849,2011-05-27 02:33:31
176,3,914,2011-05-27 02:32:47
177,3,1124,2011-05-27 02:43:36
178,3,1272,2011-05-27 02:33:44
179,3,1275,2011-05-27 02:28:43
180,3,1302,2011-05-27 02:43:09
181,3,1371,2011-05-27 02:32:41
182,3,1587,2011-05-27 02:40:03
183,3,2018,2011-05-27 02:42:55
184,3,2080,2011-05-27 02:32:52
185,3,2105,2011-05-27 02:32:39
186,3,2424,2011-05-27 02:44:53
187,3,2851,2011-05-27 02:38:45
188,3,3024,2011-05-27 02:40:54
189,3,3210,2011-05-27 02:33:58
190,3,3949,2011-05-27 02:44:05
191,3,4518,2011-05-27 02:36:10
192,3,5048,2011-05-27 02:44:44
193,3,5181,2011-05-27 02:35:18
194,3,5764,2011-05-27 02:40:21
195,3,5919,2011-05-27 02:37:05
196,3,6238,2011-05-27 02:43:24
197,3,7991,2011-05-27 02:34:44
198,3,70946,2011-05-27 02:36:55
199,3,72378,2011-05-27 02:42:44
200,4,21,2001-04-10 20:39:59
201,4,45,2001-04-10 20:37:27
202,4,52,2000-07-26 14:46:26
203,4,125,2000-07-26 14:45:58
204,4,171,1999-12-13 09:47:08
205,4,176,2000-07-26 14:42:45
206,4,190,1999-12-13 10:00:59
207,4,215,1999-12-13 09:57:58
208,4,222,1999-12-19 18:44:00
209,4,235,1999-12-14 12:11:53
210,4,296,1999-12-14 12:09:10
211,4,319,1999-12-13 09:59:42
212,4,342,2000-07-25 15:21:40
213,4,348,2000-07-26 14:46:26
214,4,351,2001-04-10 20:35:01
215,4,357,2000-07-26 14:55:06
216,4,368,1999-12-13 09:51:30
217,4,417,1999-12-13 09:47:47
218,4,441,2001-04-10 20:35:15
219,4,450,2001-04-09 20:40:28
220,4,492,1999-12-13 10:11:12
221,4,538,1999-12-13 09:50:36
222,4,539,2000-07-25 15:27:12
223,4,553,1999-12-13 10:01:41
224,4,588,1999-12-13 10:07:50
225,4,595,2001-04-09 20:36:49
226,4,608,2000-07-25 15:46:48
227,4,648,1999-12-13 10:11:46
228,4,800,1999-12-13 09:58:26
229,4,892,2000-07-26 14:45:14
230,4,899,1999-12-13 10:07:33
231,4,902,1999-12-13 09:47:26
232,4,904,1999-12-13 10:10:37
233,4,908,1999-12-14 12:18:22
234,4,910,1999-12-14 12:19:49
235,4,912,1999-12-14 12:18:22
236,4,914,1999-12-13 10:07:50
237,4,920,1999-12-14 12:13:22
238,4,930,2000-07-25 15:22:51
239,4,937,2001-04-09 20:44:45
240,4,1046,1999-12-14 12:14:14
241,4,1057,2000-07-25 15:56:18
242,4,1060,2001-04-10 20:33:39
243,4,1073,1999-12-13 10:04:43
244,4,1077,1999-12-14 12:14:52
245,4,1080,2001-04-10 20:31:36
246,4,1084,1999-12-13 10:00:59
247,4,1086,2000-07-25 15:42:03
248,4,1103,2000-07-25 15:42:03
249,4,1136,2001-04-10 20:30:25
250,4,1188,2000-07-25 15:21:40
251,4,1199,1999-12-13 09:56:07
252,4,1203,1999-12-14 12:20:25
253,4,1213,1999-12-13 10:08:49
254,4,1219,2000-07-25 15:46:01
255,4,1225,2000-07-25 15:35:26
256,4,1259,2000-07-25 15:25:28
257,4,1265,2000-07-26 14:44:44
258,4,1266,2001-04-09 20:43:57
259,4,1279,2001-04-10 20:33:52
260,4,1282,1999-12-13 10:07:33
261,4,1283,1999-12-13 09:51:30
262,4,1288,1999-12-13 10:07:33
263,4,1291,2000-07-25 15:26:03
264,4,1304,1999-12-13 09:47:47
265,4,1391,1999-12-14 12:16:06
266,4,1449,1999-12-13 10:09:27
267,4,1466,1999-12-14 12:11:32
268,4,1500,2000-07-26 14:47:10
269,4,1517,1999-12-13 10:09:50
270,4,1597,1999-12-13 10:11:46
271,4,1617,1999-12-13 10:10:37
272,4,1704,1999-12-19 18:43:35
273,4,1733,1999-12-13 09:59:03
274,4,1883,2000-07-26 14:44:02
275,4,1895,1999-12-19 18:46:19
276,4,1907,2000-07-25 15:55:05
277,4,1914,2000-07-26 14:45:14
278,4,1923,2001-04-10 20:34:30
279,4,1947,1999-12-13 10:07:33
280,4,1966,2000-07-26 14:44:44
281,4,1967,1999-12-13 09:56:07
282,4,2076,1999-12-13 09:57:32
283,4,2145,2001-04-10 20:42:08
284,4,2174,2000-07-25 15:44:15
285,4,2186,1999-12-14 12:20:08
286,4,2203,1999-12-13 10:08:49
287,4,2204,2000-07-25 15:46:48
288,4,2282,1999-12-19 18:47:18
289,4,2336,2000-07-25 15:29:24
290,4,2390,1999-12-13 09:59:24
291,4,2395,2000-07-26 14:55:06
292,4,2406,2001-04-10 20:41:42
293,4,2599,2000-07-26 14:44:44
294,4,2683,1999-12-13 10:09:50
295,4,2712,1999-12-13 09:49:02
296,4,2770,1999-12-14 12:12:33
297,4,2791,2000-07-25 15:40:28
298,4,2858,2000-07-25 15:32:20
299,4,2921,1999-12-13 09:51:48
300,4,2926,2001-04-10 20:34:30
301,4,2959,1999-12-13 09:48:48
302,4,2973,1999-12-13 09:55:46
303,4,2997,2001-04-09 20:36:50
304,4,3033,2001-04-10 20:56:40
305,4,3044,1999-12-13 10:12:00
306,4,3079,2000-07-28 09:56:37
307,4,3160,2000-07-25 15:32:01
308,4,3175,2000-07-25 15:28:50
309,4,3317,2001-04-10 20:28:18
310,4,3358,2000-07-26 14:45:58
311,4,3386,2000-07-25 15:36:35
312,4,3408,2001-04-09 20:47:18
313,4,3481,2000-07-25 15:17:23
314,4,3489,2001-04-09 20:41:48
315,4,3538,2001-04-09 20:46:52
316,4,3591,2001-04-10 20:39:59
317,4,3809,2001-04-10 20:56:47
318,4,3897,2001-04-10 20:27:45
319,4,3911,2001-04-09 20:45:49
320,4,3967,2001-04-09 20:46:04
321,4,4014,2001-04-09 20:47:34
322,4,4021,2001-04-09 20:46:20
323,4,4033,2001-04-09 20:45:49
324,4,4034,2001-04-09 20:39:13
325,4,4121,2001-04-10 20:35:01
326,4,4226,2001-12-05 16:23:44
327,4,4239,2001-04-09 20:38:05
328,4,4246,2001-12-05 17:49:02
329,4,4308,2001-12-05 16:24:25
330,4,4641,2001-12-05 16:26:26
331,5,1,1996-11-08 06:36:02
332,5,21,1996-11-08 06:40:38
333,5,34,1996-11-08 06:34:41
334,5,36,1996-11-08 06:41:32
335,5,39,1996-11-08 06:36:01
336,5,110,1996-11-08 06:34:40
337,5,150,1996-11-08 06:32:28
338,5,153,1996-11-08 06:33:22
339,5,261,1996-11-08 06:40:38
340,5,266,1996-11-08 06:41:51
341,5,296,1996-11-08 06:32:28
342,5,300,1996-11-08 06:42:17
343,5,316,1996-11-08 06:33:52
344,5,344,1996-11-08 06:33:22
345,5,349,1996-11-08 06:33:52
346,5,357,1996-11-08 06:40:38
347,5,380,1996-11-08 06:32:28
348,5,410,1996-11-08 06:41:32
349,5,474,1996-11-08 06:42:17
350,5,527,1996-11-08 06:36:00
351,5,534,1996-11-08 06:41:51
352,5,588,1996-11-08 06:33:21
353,5,589,1996-11-08 06:40:58
354,5,590,1996-11-08 06:32:27
355,5,592,1996-11-08 06:32:27
356,5,594,1996-11-08 06:40:38
357,5,595,1996-11-08 06:33:52
358,5,596,1996-11-08 06:41:32
359,5,597,1996-11-08 06:36:02
360,5,608,1996-11-08 06:40:58
361,6,2,1996-10-17 11:58:42
362,6,3,1996-10-17 12:11:36
363,6,4,1996-10-17 12:12:29
364,6,5,1996-10-17 12:05:38
365,6,6,1996-10-17 12:02:37
366,6,7,1996-10-17 12:11:04
367,6,8,1996-10-17 12:28:01
368,6,10,1996-10-17 11:54:13
369,6,13,1996-10-17 12:33:08
370,6,15,1996-10-17 12:15:05
371,6,16,1996-10-17 12:03:39
372,6,17,1996-10-17 11:59:19
373,6,19,1996-10-17 11:56:22
374,6,21,1996-10-17 11:56:22
375,6,22,1996-10-17 12:04:35
376,6,24,1996-10-17 12:13:17
377,6,25,1996-10-17 12:01:35
378,6,26,1996-10-17 12:29:22
379,6,27,1996-10-17 12:30:02
380,6,31,1996-10-17 12:03:39
381,6,34,1996-10-17 11:55:54
382,6,36,1996-10-17 12:02:06
383,6,41,1996-10-17 12:22:42
384,6,43,1996-10-17 12:33:27
385,6,45,1996-10-17 12:05:07
386,6,61,1996-10-17 12:30:54
387,6,62,1996-10-17 12:01:00
388,6,65,1996-10-17 12:24:30
389,6,76,1996-10-17 12:28:37
390,6,86,1996-10-17 12:42:11
391,6,87,1996-10-17 12:28:20
392,6,88,1996-10-17 12:34:54
393,6,89,1996-10-17 12:25:24
394,6,92,1996-10-17 12:30:54
395,6,93,1996-10-17 12:16:24
396,6,95,1996-10-17 11:59:19
397,6,100,1996-10-17 12:25:51
398,6,102,1996-10-17 12:30:36
399,6,104,1996-10-17 12:12:29
400,6,110,1996-10-17 11:54:43
401,6,113,1996-10-17 12:44:17
402,6,135,1996-10-17 12:23:07
403,6,145,1996-10-17 12:06:06
404,6,150,1996-10-17 11:51:50
405,6,151,1996-10-17 11:59:46
406,6,153,1996-10-17 11:52:26
407,6,158,1996-10-17 12:01:00
408,6,159,1996-10-17 12:23:26
409,6,160,1996-10-17 11:57:37
410,6,161,1996-10-17 11:54:13
411,6,163,1996-10-17 12:05:07
412,6,168,1996-10-17 12:01:35
413,6,170,1996-10-17 12:11:03
414,6,171,1996-10-17 12:30:02
415,6,174,1996-10-17 12:14:39
416,6,177,1996-10-17 12:22:11
417,6,179,1996-10-17 12:29:22
418,6,180,1996-10-17 12:23:26
419,6,181,1996-10-17 12:05:38
420,6,186,1996-10-17 12:00:19
421,6,189,1996-10-17 12:44:01
422,6,196,1996-10-17 11:59:46
423,6,201,1996-10-17 12:44:50
424,6,204,1996-10-17 12:00:19
425,6,208,1996-10-17 11:54:13
426,6,209,1996-10-17 12:41:46
427,6,210,1996-10-17 12:45:10
428,6,212,1996-10-17 12:43:01
429,6,216,1996-10-17 12:08:19
430,6,218,1996-10-17 12:06:34
431,6,222,1996-10-17 12:07:04
432,6,224,1996-10-17 12:03:14
433,6,225,1996-10-17 11:56:21
434,6,230,1996-10-17 12:06:06
435,6,234,1996-10-17 12:09:36
436,6,236,1996-10-17 11:59:19
437,6,237,1996-10-17 12:04:35
438,6,240,1996-10-17 12:32:51
439,6,243,1996-10-17 12:33:08
440,6,248,1996-10-17 12:11:03
441,6,252,1996-10-17 12:00:19
442,6,254,1996-10-17 12:34:15
443,6,256,1996-10-17 12:02:06
444,6,257,1996-10-17 12:09:36
445,6,261,1996-10-17 12:01:35
446,6,266,1996-10-17 11:57:37
447,6,267,1996-10-17 12:12:56
448,6,270,1996-10-17 12:26:12
449,6,271,1996-10-17 12:27:29
450,6,274,1996-10-17 12:25:51
451,6,276,1996-10-17 12:05:07
452,6,277,1996-10-17 12:04:04
453,6,279,1996-10-17 12:30:36
454,6,281,1996-10-17 12:12:00
455,6,282,1996-10-17 11:58:42
456,6,288,1996-10-17 11:54:43
457,6,289,1996-10-17 12:14:15
458,6,292,1996-10-17 11:54:13
459,6,296,1996-10-17 11:51:50
460,6,304,1996-10-17 12:32:26
461,6,312,1996-10-17 12:25:51
462,6,316,1996-10-17 11:52:54
463,6,327,1996-10-17 12:07:42
464,6,332,1996-10-17 12:24:06
465,6,333,1996-10-17 12:02:37
466,6,337,1996-10-17 11:59:46
467,6,339,1996-10-17 11:54:13
468,6,342,1996-10-17 12:05:38
469,6,344,1996-10-17 11:52:26
470,6,347,1996-10-17 12:28:20
471,6,348,1996-10-17 12:05:38
472,6,349,1996-10-17 11:52:26
473,6,351,1996-10-17 12:14:15
474,6,352,1996-10-17 12:29:42
475,6,354,1996-10-17 12:30:02
476,6,356,1996-10-17 11:53:20
477,6,357,1996-10-17 11:57:37
478,6,358,1996-10-17 12:27:45
479,6,359,1996-10-17 12:46:52
480,6,361,1996-10-17 12:12:56
481,6,368,1996-10-17 12:02:06
482,6,374,1996-10-17 12:11:36
483,6,377,1996-10-17 11:55:17
484,6,378,1996-10-17 12:23:07
485,6,380,1996-10-17 11:51:50
486,6,381,1996-10-17 12:06:34
487,6,382,1996-10-17 12:13:17
488,6,383,1996-10-17 12:12:00
489,6,410,1996-10-17 11:55:54
490,6,415,1996-10-17 12:13:40
491,6,416,1996-10-17 12:22:42
492,6,426,1996-10-17 12:15:51
493,6,432,1996-10-17 11:58:09
494,6,434,1996-10-17 11:53:20
495,6,435,1996-10-17 11:58:09
496,6,437,1996-10-17 12:15:05
497,6,440,1996-10-17 11:57:37
498,6,450,1996-10-17 12:23:44
499,6,455,1996-10-17 12:07:42
500,6,458,1996-10-17 12:32:26
501,6,460,1996-10-17 12:28:01
502,6,466,1996-10-17 12:04:04
503,6,472,1996-10-17 12:33:52
504,6,474,1996-10-17 11:58:42
505,6,480,1996-10-17 11:53:20
506,6,485,1996-10-17 12:03:14
507,6,489,1996-10-17 12:15:05
508,6,490,1996-10-17 12:16:24
509,6,493,1996-10-17 12:26:12
510,6,494,1996-10-17 12:09:36
511,6,497,1996-10-17 12:03:39
512,6,500,1996-10-17 11:55:54
513,6,505,1996-10-17 12:28:37
514,6,508,1996-10-17 11:59:46
515,6,510,1996-10-17 12:32:26
516,6,516,1996-10-17 12:21:48
517,6,520,1996-10-17 12:04:04
518,6,524,1996-10-17 12:14:39
519,6,527,1996-10-17 11:57:06
520,6,532,1996-10-17 12:10:24
521,6,537,1996-10-17 12:15:51
522,6,539,1996-10-17 11:57:06
523,6,540,1996-10-17 12:08:19
524,6,542,1996-10-17 12:15:24
525,6,543,1996-10-17 12:08:19
526,6,546,1996-10-17 12:12:29
527,6,553,1996-10-17 11:59:19
528,6,569,1996-10-17 12:29:02
529,6,587,1996-10-17 11:56:21
530,6,588,1996-10-17 11:52:26
531,6,589,1996-10-17 11:55:17
532,6,590,1996-10-17 11:51:49
533,6,592,1996-10-17 11:51:49
534,6,594,1996-10-17 12:03:39
535,6,595,1996-10-17 11:52:54
536,6,596,1996-10-17 12:09:01
537,6,597,1996-10-17 11:55:54
538,6,608,1996-10-17 12:04:04
539,6,609,1996-10-17 12:29:02
540,6,628,1996-10-17 12:28:20
541,6,631,1996-10-17 12:27:45
542,6,637,1996-10-17 12:24:06
543,6,640,1996-10-17 12:29:22
544,6,647,1996-10-17 12:25:51
545,6,662,1996-10-17 12:42:27
546,6,697,1996-10-17 12:46:18
547,6,700,1996-10-17 12:42:27
548,6,709,1996-10-17 12:27:29
549,6,710,1996-10-17 12:43:43
550,6,711,1996-10-17 12:28:37
551,6,719,1996-10-17 12:34:54
552,6,736,1996-10-17 12:00:19
553,6,762,1996-10-17 12:23:26
554,6,765,1996-10-17 12:33:52
555,6,775,1996-10-17 12:47:42
556,6,801,1996-10-17 12:43:14
557,6,802,1996-10-17 12:16:24
558,6,835,1996-10-17 12:43:14
559,6,837,1996-10-17 12:44:01
560,6,838,1996-10-17 12:31:54
561,6,852,1996-10-17 12:34:54
562,6,867,1996-10-17 12:46:52
563,6,881,1996-10-17 12:45:40
564,6,979,1996-10-17 12:53:28
565,6,981,1996-10-17 12:49:27
566,6,986,1996-10-17 12:47:55
567,6,991,1996-10-17 12:53:28
568,6,996,1996-10-17 12:45:23
569,6,999,1996-10-17 12:46:52
570,6,1042,1996-10-17 12:47:42
571,6,1061,1996-10-17 12:54:20
572,6,1064,1996-10-17 12:49:39
573,6,1073,1996-10-17 12:32:51
574,6,1084,1996-10-17 12:30:54
575,7,1,2005-01-25 06:52:26
576,7,150,2005-01-25 06:52:05
577,7,356,2005-01-25 06:51:55
578,7,380,2005-01-25 06:52:17
579,7,466,2005-01-25 06:45:32
580,7,480,2005-01-25 06:51:57
581,7,587,2005-01-25 06:48:34
582,7,588,2005-01-25 06:52:51
583,7,589,2005-01-25 06:52:20
584,7,592,2005-01-25 06:52:02
585,7,595,2005-01-26 04:10:36
586,7,648,2005-01-25 06:53:01
587,7,750,2005-01-25 07:06:50
588,7,920,2005-01-25 06:48:05
589,7,924,2005-01-26 04:10:15
590,7,1101,2005-01-25 06:45:02
591,7,1208,2005-01-25 06:44:22
592,7,1219,2005-01-25 06:44:56
593,7,1246,2005-01-25 06:47:58
594,7,1270,2005-01-25 06:48:01
595,7,1517,2005-01-25 06:44:49
596,7,1584,2005-01-25 06:43:43
597,7,1617,2005-01-30 23:17:40
598,7,1784,2005-01-25 06:43:36
599,7,1917,2005-01-25 06:44:44
600,7,1923,2005-01-25 06:44:04
601,7,1954,2005-01-25 06:47:37
602,7,2353,2005-01-25 06:47:05
603,7,2529,2005-01-25 06:47:20
604,7,2640,2005-01-25 06:45:40
605,7,2671,2005-04-15 05:25:32
606,7,2683,2005-01-25 06:43:40
607,7,2701,2005-01-26 04:17:56
608,7,2717,2005-01-26 04:18:01
609,7,2858,2005-01-26 04:09:06
610,7,3114,2005-01-25 06:45:00
611,7,3354,2005-01-26 04:16:45
612,7,3408,2005-01-26 04:09:09
613,7,3578,2005-01-25 07:02:14
614,7,3916,2005-01-25 07:03:16
615,7,3977,2005-01-25 06:47:15
616,7,3994,2006-10-25 01:05:01
617,7,4018,2005-01-26 04:15:13
618,7,4223,2005-01-25 06:49:02
619,7,4246,2005-03-15 02:54:13
620,7,4306,2005-01-25 06:45:24
621,7,4310,2005-01-30 23:17:13
622,7,4886,2005-01-25 07:02:11
623,7,4963,2005-01-25 07:05:02
624,7,5218,2005-01-26 04:14:26
625,7,5349,2005-01-25 07:03:26
626,7,5445,2005-01-25 07:05:07
627,7,5464,2005-01-25 07:03:32
628,7,5502,2005-01-25 06:49:05
629,7,5816,2005-01-25 06:48:25
630,7,5989,2005-01-25 07:03:20
631,7,5991,2005-01-26 04:13:38
632,7,6534,2006-09-11 04:41:54
633,7,6539,2005-01-25 07:03:04
634,7,6863,2005-01-26 04:13:47
635,7,7155,2007-03-04 23:37:52
636,7,7445,2005-02-03 23:39:23
637,7,8360,2005-01-25 07:06:22
638,7,8368,2005-01-25 07:03:12
639,7,8528,2005-01-25 07:07:24
640,7,8636,2005-01-25 07:01:51
641,7,8666,2005-01-26 22:47:05
642,7,8798,2005-01-25 07:03:22
643,7,8865,2005-01-26 04:25:49
644,7,8907,2005-03-13 23:51:17
645,7,8949,2005-03-13 23:51:30
646,7,8957,2005-01-25 06:54:58
647,7,8958,2005-03-07 05:34:57
648,7,8970,2005-01-25 06:54:29
649,7,8972,2005-03-23 04:37:30
650,7,8984,2005-01-25 06:55:01
651,7,30812,2005-04-13 00:44:43
652,7,32029,2005-06-06 02:45:46
653,7,32031,2005-08-01 23:58:06
654,7,32296,2005-06-06 02:46:53
655,7,32587,2005-10-05 04:27:59
656,7,33162,2005-05-20 00:59:44
657,7,33794,2005-07-11 00:16:42
658,7,33836,2005-08-30 22:48:22
659,7,34048,2005-07-11 00:16:55
660,7,37741,2006-10-29 23:11:44
661,7,45517,2006-08-31 23:16:30
662,7,46530,2006-09-11 04:42:12
663,7,48783,2006-10-29 23:11:28
664,7,48997,2007-03-19 00:22:20
665,7,49824,2007-03-04 23:37:49
666,8,2,1996-08-08 00:23:26
667,8,10,1996-08-08 00:18:29
668,8,21,1996-08-08 00:19:24
669,8,34,1996-08-08 00:19:06
670,8,39,1996-08-08 00:20:44
671,8,110,1996-08-08 00:18:47
672,8,150,1996-08-08 00:17:02
673,8,153,1996-08-08 00:17:31
674,8,186,1996-08-08 00:24:16
675,8,208,1996-08-08 00:18:29
676,8,235,1996-08-08 00:27:56
677,8,236,1996-08-08 00:22:47
678,8,252,1996-08-08 00:24:16
679,8,282,1996-08-08 00:22:47
680,8,292,1996-08-08 00:18:09
681,8,296,1996-08-08 00:17:02
682,8,339,1996-08-08 00:18:29
683,8,356,1996-08-08 00:18:47
684,8,357,1996-08-08 00:22:47
685,8,377,1996-08-08 00:20:44
686,8,380,1996-08-08 00:17:02
687,8,432,1996-08-08 00:21:42
688,8,440,1996-08-08 00:22:08
689,8,480,1996-08-08 00:18:47
690,8,500,1996-08-08 00:20:24
691,8,527,1996-08-08 00:22:08
692,8,539,1996-08-08 00:22:08
693,8,586,1996-08-08 00:21:42
694,8,587,1996-08-08 00:21:42
695,8,590,1996-08-08 00:17:02
696,8,592,1996-08-08 00:17:02
697,8,597,1996-08-08 00:22:08
698,9,41,2003-02-07 22:24:10
699,9,187,2003-02-07 22:31:59
700,9,223,2003-02-07 22:24:10
701,9,923,2003-02-07 22:30:26
702,9,1095,2003-02-07 22:31:28
703,9,1270,2003-02-07 22:31:28
704,9,1674,2003-02-07 22:24:10
705,9,1987,2003-02-07 22:25:16
706,9,2011,2003-02-07 22:33:20
707,9,2012,2003-02-07 22:33:57
708,9,2877,2003-02-07 22:33:41
709,9,2901,2003-02-07 22:25:16
710,9,3173,2003-02-07 22:24:10
711,9,3328,2003-02-07 22:24:10
712,9,3735,2003-02-07 22:30:51
713,9,4131,2003-02-07 22:33:41
714,9,4558,2003-02-07 22:24:10
715,9,5218,2003-02-07 22:26:51
716,9,5445,2003-02-07 22:26:32
