,userId,movieId,timestamp,tiempo_viendo,vista
129,1,3809,2000-07-30 18:20:20,0.45,0
130,1,3052,2000-07-30 18:20:08,0.2,0
131,1,500,2000-07-30 18:20:08,0.0,0
132,1,216,2000-07-30 18:20:08,0.0,0
133,1,333,2000-07-30 18:19:39,0.48333333333333334,0
134,1,543,2000-07-30 18:19:39,0.0,0
135,1,1042,2000-07-30 18:19:39,0.0,0
136,1,3450,2000-07-30 18:19:04,0.5833333333333334,0
137,1,3253,2000-07-30 18:18:27,0.6166666666666667,0
138,1,1517,2000-07-30 18:18:27,0.0,0
139,1,3243,2000-07-30 18:18:13,0.23333333333333334,0
140,1,2395,2000-07-30 18:18:13,0.0,0
141,1,223,2000-07-30 18:16:25,1.8,0
142,1,1500,2000-07-30 18:16:25,0.0,0
143,1,356,2000-07-30 18:16:02,0.38333333333333336,0
144,1,1060,2000-07-30 18:15:24,0.6333333333333333,0
145,1,235,2000-07-30 18:15:08,0.26666666666666666,0
146,1,2997,2000-07-30 18:14:56,0.2,0
147,1,1473,2000-07-30 18:14:35,0.35,0
148,1,2858,2000-07-30 18:14:28,0.11666666666666667,0
149,1,441,2000-07-30 18:14:28,0.0,0
150,1,101,2000-07-30 18:14:28,0.0,0
151,1,3617,2000-07-30 18:11:23,3.0833333333333335,0
152,1,3578,2000-07-30 18:11:08,0.25,0
153,1,2018,2000-07-30 18:08:43,2.4166666666666665,0
154,1,804,2000-07-30 18:08:19,0.4,0
155,2,122882,2015-10-24 19:34:32,31.0,1
156,2,1704,2015-10-24 19:33:48,0.7333333333333333,0
157,2,89774,2015-10-24 19:33:09,0.65,0
158,2,80906,2015-10-24 19:32:52,0.2833333333333333,0
159,2,68157,2015-10-24 19:32:34,0.3,0
160,2,109487,2015-10-24 19:32:25,0.15,0
161,2,333,2015-10-24 19:30:29,1.9333333333333333,0
162,2,46970,2015-10-24 19:30:13,0.26666666666666666,0
163,2,60756,2015-10-24 19:29:40,0.55,0
164,2,8798,2015-10-24 19:29:20,0.3333333333333333,0
165,2,74458,2015-10-24 19:28:46,0.5666666666666667,0
166,2,3578,2015-10-24 19:28:05,0.6833333333333333,0
167,2,112552,2015-10-24 19:28:02,0.05,0
168,2,99114,2015-10-24 19:27:54,0.13333333333333333,0
169,2,115713,2015-10-24 19:27:34,0.3333333333333333,0
170,2,79132,2015-10-24 19:27:21,0.21666666666666667,0
171,3,2424,2011-05-27 02:44:53,31.0,1
172,3,5048,2011-05-27 02:44:44,0.15,0
173,3,527,2011-05-27 02:44:35,0.15,0
174,3,3949,2011-05-27 02:44:05,0.5,0
175,3,688,2011-05-27 02:43:48,0.2833333333333333,0
176,3,1124,2011-05-27 02:43:36,0.2,0
177,3,6238,2011-05-27 02:43:24,0.2,0
178,3,1302,2011-05-27 02:43:09,0.25,0
179,3,2018,2011-05-27 02:42:55,0.23333333333333334,0
180,3,72378,2011-05-27 02:42:44,0.18333333333333332,0
181,3,3024,2011-05-27 02:40:54,1.8333333333333333,0
182,3,5764,2011-05-27 02:40:21,0.55,0
183,3,1587,2011-05-27 02:40:03,0.3,0
184,3,2851,2011-05-27 02:38:45,1.3,0
185,3,5919,2011-05-27 02:37:05,1.6666666666666667,0
186,3,70946,2011-05-27 02:36:55,0.16666666666666666,0
187,3,4518,2011-05-27 02:36:10,0.75,0
188,3,5181,2011-05-27 02:35:18,0.8666666666666667,0
189,3,7991,2011-05-27 02:34:44,0.5666666666666667,0
190,3,3210,2011-05-27 02:33:58,0.7666666666666667,0
191,3,1272,2011-05-27 02:33:44,0.23333333333333334,0
192,3,647,2011-05-27 02:33:39,0.08333333333333333,0
193,3,849,2011-05-27 02:33:31,0.13333333333333333,0
194,3,31,2011-05-27 02:32:58,0.55,0
195,3,2080,2011-05-27 02:32:52,0.1,0
196,3,914,2011-05-27 02:32:47,0.08333333333333333,0
197,3,1371,2011-05-27 02:32:41,0.1,0
198,3,2105,2011-05-27 02:32:39,0.03333333333333333,0
199,3,1275,2011-05-27 02:28:43,3.933333333333333,0
200,4,4246,2001-12-05 17:49:02,31.0,1
201,4,4641,2001-12-05 16:26:26,82.6,1
202,4,4308,2001-12-05 16:24:25,2.0166666666666666,0
203,4,4226,2001-12-05 16:23:44,0.6833333333333333,0
204,4,3809,2001-04-10 20:56:47,343886.95,0
205,4,3033,2001-04-10 20:56:40,0.11666666666666667,0
206,4,2145,2001-04-10 20:42:08,14.533333333333333,0
207,4,2406,2001-04-10 20:41:42,0.43333333333333335,0
208,4,3591,2001-04-10 20:39:59,1.7166666666666666,0
209,4,21,2001-04-10 20:39:59,0.0,0
210,4,45,2001-04-10 20:37:27,2.533333333333333,0
211,4,441,2001-04-10 20:35:15,2.2,0
212,4,4121,2001-04-10 20:35:01,0.23333333333333334,0
213,4,351,2001-04-10 20:35:01,0.0,0
214,4,1923,2001-04-10 20:34:30,0.5166666666666667,0
215,4,2926,2001-04-10 20:34:30,0.0,0
216,4,1279,2001-04-10 20:33:52,0.6333333333333333,0
217,4,1060,2001-04-10 20:33:39,0.21666666666666667,0
218,4,1080,2001-04-10 20:31:36,2.05,0
219,4,1136,2001-04-10 20:30:25,1.1833333333333333,0
220,4,3317,2001-04-10 20:28:18,2.1166666666666667,0
221,4,3897,2001-04-10 20:27:45,0.55,0
222,4,4014,2001-04-09 20:47:34,1420.1833333333334,0
223,4,3408,2001-04-09 20:47:18,0.26666666666666666,0
224,4,3538,2001-04-09 20:46:52,0.43333333333333335,0
225,4,4021,2001-04-09 20:46:20,0.5333333333333333,0
226,4,3967,2001-04-09 20:46:04,0.26666666666666666,0
227,4,3911,2001-04-09 20:45:49,0.25,0
228,4,4033,2001-04-09 20:45:49,0.0,0
229,4,937,2001-04-09 20:44:45,1.0666666666666667,0
230,4,1266,2001-04-09 20:43:57,0.8,0
231,4,3489,2001-04-09 20:41:48,2.15,0
232,4,450,2001-04-09 20:40:28,1.3333333333333333,0
233,4,4034,2001-04-09 20:39:13,1.25,0
234,4,4239,2001-04-09 20:38:05,1.1333333333333333,0
235,4,2997,2001-04-09 20:36:50,1.25,0
236,4,595,2001-04-09 20:36:49,0.016666666666666666,0
237,4,3079,2000-07-28 09:56:37,367840.2,0
238,4,357,2000-07-26 14:55:06,2581.516666666667,0
239,4,2395,2000-07-26 14:55:06,0.0,0
240,4,1500,2000-07-26 14:47:10,7.933333333333334,0
241,4,348,2000-07-26 14:46:26,0.7333333333333333,0
242,4,52,2000-07-26 14:46:26,0.0,0
243,4,125,2000-07-26 14:45:58,0.4666666666666667,0
244,4,3358,2000-07-26 14:45:58,0.0,0
245,4,892,2000-07-26 14:45:14,0.7333333333333333,0
246,4,1914,2000-07-26 14:45:14,0.0,0
247,4,1966,2000-07-26 14:44:44,0.5,0
248,4,2599,2000-07-26 14:44:44,0.0,0
249,4,1265,2000-07-26 14:44:44,0.0,0
250,4,1883,2000-07-26 14:44:02,0.7,0
251,4,176,2000-07-26 14:42:45,1.2833333333333334,0
252,4,1057,2000-07-25 15:56:18,1366.45,0
253,4,1907,2000-07-25 15:55:05,1.2166666666666666,0
254,4,2204,2000-07-25 15:46:48,8.283333333333333,0
255,4,608,2000-07-25 15:46:48,0.0,0
256,4,1219,2000-07-25 15:46:01,0.7833333333333333,0
257,4,2174,2000-07-25 15:44:15,1.7666666666666666,0
258,4,1103,2000-07-25 15:42:03,2.2,0
259,4,1086,2000-07-25 15:42:03,0.0,0
260,4,2791,2000-07-25 15:40:28,1.5833333333333333,0
261,4,3386,2000-07-25 15:36:35,3.8833333333333333,0
262,4,1225,2000-07-25 15:35:26,1.15,0
263,4,2858,2000-07-25 15:32:20,3.1,0
264,4,3160,2000-07-25 15:32:01,0.31666666666666665,0
265,4,2336,2000-07-25 15:29:24,2.6166666666666667,0
266,4,3175,2000-07-25 15:28:50,0.5666666666666667,0
267,4,539,2000-07-25 15:27:12,1.6333333333333333,0
268,4,1291,2000-07-25 15:26:03,1.15,0
269,4,1259,2000-07-25 15:25:28,0.5833333333333334,0
270,4,930,2000-07-25 15:22:51,2.6166666666666667,0
271,4,1188,2000-07-25 15:21:40,1.1833333333333333,0
272,4,342,2000-07-25 15:21:40,0.0,0
273,4,3481,2000-07-25 15:17:23,4.283333333333333,0
274,4,2282,1999-12-19 18:47:18,315150.0833333333,0
275,4,1895,1999-12-19 18:46:19,0.9833333333333333,0
276,4,222,1999-12-19 18:44:00,2.316666666666667,0
277,4,1704,1999-12-19 18:43:35,0.4166666666666667,0
278,4,1203,1999-12-14 12:20:25,7583.166666666667,0
279,4,2186,1999-12-14 12:20:08,0.2833333333333333,0
280,4,910,1999-12-14 12:19:49,0.31666666666666665,0
281,4,908,1999-12-14 12:18:22,1.45,0
282,4,912,1999-12-14 12:18:22,0.0,0
283,4,1391,1999-12-14 12:16:06,2.2666666666666666,0
284,4,1077,1999-12-14 12:14:52,1.2333333333333334,0
285,4,1046,1999-12-14 12:14:14,0.6333333333333333,0
286,4,920,1999-12-14 12:13:22,0.8666666666666667,0
287,4,2770,1999-12-14 12:12:33,0.8166666666666667,0
288,4,235,1999-12-14 12:11:53,0.6666666666666666,0
289,4,1466,1999-12-14 12:11:32,0.35,0
290,4,296,1999-12-14 12:09:10,2.3666666666666667,0
291,4,3044,1999-12-13 10:12:00,1557.1666666666667,0
292,4,1597,1999-12-13 10:11:46,0.23333333333333334,0
293,4,648,1999-12-13 10:11:46,0.0,0
294,4,492,1999-12-13 10:11:12,0.5666666666666667,0
295,4,904,1999-12-13 10:10:37,0.5833333333333334,0
296,4,1617,1999-12-13 10:10:37,0.0,0
297,4,1517,1999-12-13 10:09:50,0.7833333333333333,0
298,4,2683,1999-12-13 10:09:50,0.0,0
299,4,1449,1999-12-13 10:09:27,0.38333333333333336,0
300,4,1213,1999-12-13 10:08:49,0.6333333333333333,0
301,4,2203,1999-12-13 10:08:49,0.0,0
302,4,588,1999-12-13 10:07:50,0.9833333333333333,0
303,4,914,1999-12-13 10:07:50,0.0,0
304,4,899,1999-12-13 10:07:33,0.2833333333333333,0
305,4,1288,1999-12-13 10:07:33,0.0,0
306,4,1282,1999-12-13 10:07:33,0.0,0
307,4,1947,1999-12-13 10:07:33,0.0,0
308,4,1073,1999-12-13 10:04:43,2.8333333333333335,0
309,4,553,1999-12-13 10:01:41,3.033333333333333,0
310,4,190,1999-12-13 10:00:59,0.7,0
311,4,1084,1999-12-13 10:00:59,0.0,0
312,4,319,1999-12-13 09:59:42,1.2833333333333334,0
313,4,2390,1999-12-13 09:59:24,0.3,0
314,4,1733,1999-12-13 09:59:03,0.35,0
315,4,800,1999-12-13 09:58:26,0.6166666666666667,0
316,4,215,1999-12-13 09:57:58,0.4666666666666667,0
317,4,2076,1999-12-13 09:57:32,0.43333333333333335,0
318,4,1199,1999-12-13 09:56:07,1.4166666666666667,0
319,4,1967,1999-12-13 09:56:07,0.0,0
320,4,2973,1999-12-13 09:55:46,0.35,0
321,4,2921,1999-12-13 09:51:48,3.966666666666667,0
322,4,1283,1999-12-13 09:51:30,0.3,0
323,4,368,1999-12-13 09:51:30,0.0,0
324,4,538,1999-12-13 09:50:36,0.9,0
325,4,2712,1999-12-13 09:49:02,1.5666666666666667,0
326,4,2959,1999-12-13 09:48:48,0.23333333333333334,0
327,4,1304,1999-12-13 09:47:47,1.0166666666666666,0
328,4,417,1999-12-13 09:47:47,0.0,0
329,4,902,1999-12-13 09:47:26,0.35,0
330,4,171,1999-12-13 09:47:08,0.3,0
331,5,300,1996-11-08 06:42:17,31.0,1
332,5,474,1996-11-08 06:42:17,0.0,0
333,5,534,1996-11-08 06:41:51,0.43333333333333335,0
334,5,266,1996-11-08 06:41:51,0.0,0
335,5,596,1996-11-08 06:41:32,0.31666666666666665,0
336,5,36,1996-11-08 06:41:32,0.0,0
337,5,410,1996-11-08 06:41:32,0.0,0
338,5,608,1996-11-08 06:40:58,0.5666666666666667,0
339,5,589,1996-11-08 06:40:58,0.0,0
340,5,594,1996-11-08 06:40:38,0.3333333333333333,0
341,5,21,1996-11-08 06:40:38,0.0,0
342,5,357,1996-11-08 06:40:38,0.0,0
343,5,261,1996-11-08 06:40:38,0.0,0
344,5,1,1996-11-08 06:36:02,4.6,0
345,5,597,1996-11-08 06:36:02,0.0,0
346,5,39,1996-11-08 06:36:01,0.016666666666666666,0
347,5,527,1996-11-08 06:36:00,0.016666666666666666,0
348,5,34,1996-11-08 06:34:41,1.3166666666666667,0
349,5,110,1996-11-08 06:34:40,0.016666666666666666,0
350,5,595,1996-11-08 06:33:52,0.8,0
351,5,316,1996-11-08 06:33:52,0.0,0
352,5,349,1996-11-08 06:33:52,0.0,0
353,5,344,1996-11-08 06:33:22,0.5,0
354,5,153,1996-11-08 06:33:22,0.0,0
355,5,588,1996-11-08 06:33:21,0.016666666666666666,0
356,5,150,1996-11-08 06:32:28,0.8833333333333333,0
357,5,380,1996-11-08 06:32:28,0.0,0
358,5,296,1996-11-08 06:32:28,0.0,0
359,5,590,1996-11-08 06:32:27,0.016666666666666666,0
360,5,592,1996-11-08 06:32:27,0.0,0
361,6,1061,1996-10-17 12:54:20,31.0,1
362,6,979,1996-10-17 12:53:28,0.8666666666666667,0
363,6,991,1996-10-17 12:53:28,0.0,0
364,6,1064,1996-10-17 12:49:39,3.816666666666667,0
365,6,981,1996-10-17 12:49:27,0.2,0
366,6,986,1996-10-17 12:47:55,1.5333333333333334,0
367,6,775,1996-10-17 12:47:42,0.21666666666666667,0
368,6,1042,1996-10-17 12:47:42,0.0,0
369,6,999,1996-10-17 12:46:52,0.8333333333333334,0
370,6,867,1996-10-17 12:46:52,0.0,0
371,6,359,1996-10-17 12:46:52,0.0,0
372,6,697,1996-10-17 12:46:18,0.5666666666666667,0
373,6,881,1996-10-17 12:45:40,0.6333333333333333,0
374,6,996,1996-10-17 12:45:23,0.2833333333333333,0
375,6,210,1996-10-17 12:45:10,0.21666666666666667,0
376,6,201,1996-10-17 12:44:50,0.3333333333333333,0
377,6,113,1996-10-17 12:44:17,0.55,0
378,6,837,1996-10-17 12:44:01,0.26666666666666666,0
379,6,189,1996-10-17 12:44:01,0.0,0
380,6,710,1996-10-17 12:43:43,0.3,0
381,6,801,1996-10-17 12:43:14,0.48333333333333334,0
382,6,835,1996-10-17 12:43:14,0.0,0
383,6,212,1996-10-17 12:43:01,0.21666666666666667,0
384,6,662,1996-10-17 12:42:27,0.5666666666666667,0
385,6,700,1996-10-17 12:42:27,0.0,0
386,6,86,1996-10-17 12:42:11,0.26666666666666666,0
387,6,209,1996-10-17 12:41:46,0.4166666666666667,0
388,6,88,1996-10-17 12:34:54,6.866666666666666,0
389,6,852,1996-10-17 12:34:54,0.0,0
390,6,719,1996-10-17 12:34:54,0.0,0
391,6,254,1996-10-17 12:34:15,0.65,0
392,6,765,1996-10-17 12:33:52,0.38333333333333336,0
393,6,472,1996-10-17 12:33:52,0.0,0
394,6,43,1996-10-17 12:33:27,0.4166666666666667,0
395,6,13,1996-10-17 12:33:08,0.31666666666666665,0
396,6,243,1996-10-17 12:33:08,0.0,0
397,6,240,1996-10-17 12:32:51,0.2833333333333333,0
398,6,1073,1996-10-17 12:32:51,0.0,0
399,6,510,1996-10-17 12:32:26,0.4166666666666667,0
400,6,458,1996-10-17 12:32:26,0.0,0
401,6,304,1996-10-17 12:32:26,0.0,0
402,6,838,1996-10-17 12:31:54,0.5333333333333333,0
403,6,1084,1996-10-17 12:30:54,1.0,0
404,6,92,1996-10-17 12:30:54,0.0,0
405,6,61,1996-10-17 12:30:54,0.0,0
406,6,279,1996-10-17 12:30:36,0.3,0
407,6,102,1996-10-17 12:30:36,0.0,0
408,6,354,1996-10-17 12:30:02,0.5666666666666667,0
409,6,27,1996-10-17 12:30:02,0.0,0
410,6,171,1996-10-17 12:30:02,0.0,0
411,6,352,1996-10-17 12:29:42,0.3333333333333333,0
412,6,26,1996-10-17 12:29:22,0.3333333333333333,0
413,6,640,1996-10-17 12:29:22,0.0,0
414,6,179,1996-10-17 12:29:22,0.0,0
415,6,609,1996-10-17 12:29:02,0.3333333333333333,0
416,6,569,1996-10-17 12:29:02,0.0,0
417,6,505,1996-10-17 12:28:37,0.4166666666666667,0
418,6,76,1996-10-17 12:28:37,0.0,0
419,6,711,1996-10-17 12:28:37,0.0,0
420,6,347,1996-10-17 12:28:20,0.2833333333333333,0
421,6,87,1996-10-17 12:28:20,0.0,0
422,6,628,1996-10-17 12:28:20,0.0,0
423,6,460,1996-10-17 12:28:01,0.31666666666666665,0
424,6,8,1996-10-17 12:28:01,0.0,0
425,6,631,1996-10-17 12:27:45,0.26666666666666666,0
426,6,358,1996-10-17 12:27:45,0.0,0
427,6,271,1996-10-17 12:27:29,0.26666666666666666,0
428,6,709,1996-10-17 12:27:29,0.0,0
429,6,270,1996-10-17 12:26:12,1.2833333333333334,0
430,6,493,1996-10-17 12:26:12,0.0,0
431,6,647,1996-10-17 12:25:51,0.35,0
432,6,274,1996-10-17 12:25:51,0.0,0
433,6,312,1996-10-17 12:25:51,0.0,0
434,6,100,1996-10-17 12:25:51,0.0,0
435,6,89,1996-10-17 12:25:24,0.45,0
436,6,65,1996-10-17 12:24:30,0.9,0
437,6,332,1996-10-17 12:24:06,0.4,0
438,6,637,1996-10-17 12:24:06,0.0,0
439,6,450,1996-10-17 12:23:44,0.36666666666666664,0
440,6,180,1996-10-17 12:23:26,0.3,0
441,6,762,1996-10-17 12:23:26,0.0,0
442,6,159,1996-10-17 12:23:26,0.0,0
443,6,135,1996-10-17 12:23:07,0.31666666666666665,0
444,6,378,1996-10-17 12:23:07,0.0,0
445,6,416,1996-10-17 12:22:42,0.4166666666666667,0
446,6,41,1996-10-17 12:22:42,0.0,0
447,6,177,1996-10-17 12:22:11,0.5166666666666667,0
448,6,516,1996-10-17 12:21:48,0.38333333333333336,0
449,6,802,1996-10-17 12:16:24,5.4,0
450,6,93,1996-10-17 12:16:24,0.0,0
451,6,490,1996-10-17 12:16:24,0.0,0
452,6,537,1996-10-17 12:15:51,0.55,0
453,6,426,1996-10-17 12:15:51,0.0,0
454,6,542,1996-10-17 12:15:24,0.45,0
455,6,437,1996-10-17 12:15:05,0.31666666666666665,0
456,6,489,1996-10-17 12:15:05,0.0,0
457,6,15,1996-10-17 12:15:05,0.0,0
458,6,174,1996-10-17 12:14:39,0.43333333333333335,0
459,6,524,1996-10-17 12:14:39,0.0,0
460,6,351,1996-10-17 12:14:15,0.4,0
461,6,289,1996-10-17 12:14:15,0.0,0
462,6,415,1996-10-17 12:13:40,0.5833333333333334,0
463,6,382,1996-10-17 12:13:17,0.38333333333333336,0
464,6,24,1996-10-17 12:13:17,0.0,0
465,6,267,1996-10-17 12:12:56,0.35,0
466,6,361,1996-10-17 12:12:56,0.0,0
467,6,4,1996-10-17 12:12:29,0.45,0
468,6,104,1996-10-17 12:12:29,0.0,0
469,6,546,1996-10-17 12:12:29,0.0,0
470,6,383,1996-10-17 12:12:00,0.48333333333333334,0
471,6,281,1996-10-17 12:12:00,0.0,0
472,6,374,1996-10-17 12:11:36,0.4,0
473,6,3,1996-10-17 12:11:36,0.0,0
474,6,7,1996-10-17 12:11:04,0.5333333333333333,0
475,6,170,1996-10-17 12:11:03,0.016666666666666666,0
476,6,248,1996-10-17 12:11:03,0.0,0
477,6,532,1996-10-17 12:10:24,0.65,0
478,6,234,1996-10-17 12:09:36,0.8,0
479,6,257,1996-10-17 12:09:36,0.0,0
480,6,494,1996-10-17 12:09:36,0.0,0
481,6,596,1996-10-17 12:09:01,0.5833333333333334,0
482,6,216,1996-10-17 12:08:19,0.7,0
483,6,543,1996-10-17 12:08:19,0.0,0
484,6,540,1996-10-17 12:08:19,0.0,0
485,6,327,1996-10-17 12:07:42,0.6166666666666667,0
486,6,455,1996-10-17 12:07:42,0.0,0
487,6,222,1996-10-17 12:07:04,0.6333333333333333,0
488,6,381,1996-10-17 12:06:34,0.5,0
489,6,218,1996-10-17 12:06:34,0.0,0
490,6,230,1996-10-17 12:06:06,0.4666666666666667,0
491,6,145,1996-10-17 12:06:06,0.0,0
492,6,342,1996-10-17 12:05:38,0.4666666666666667,0
493,6,348,1996-10-17 12:05:38,0.0,0
494,6,5,1996-10-17 12:05:38,0.0,0
495,6,181,1996-10-17 12:05:38,0.0,0
496,6,276,1996-10-17 12:05:07,0.5166666666666667,0
497,6,163,1996-10-17 12:05:07,0.0,0
498,6,45,1996-10-17 12:05:07,0.0,0
499,6,237,1996-10-17 12:04:35,0.5333333333333333,0
500,6,22,1996-10-17 12:04:35,0.0,0
501,6,608,1996-10-17 12:04:04,0.5166666666666667,0
